title,publishedAt,viewCount,likeCount,commentCount,duration
NCT DREAM 엔시티 드림 '너의 자리 (Puzzle Piece)' Track Video #1,2020-04-22T09:00:13Z,3312741,413258,17736,84
NCT DREAM 엔시티 드림 'Reload' Crew Video,2020-04-20T09:00:09Z,1806942,287536,15039,61
"NCT DREAM TAKES JAPAN : NCT DREAM TOUR ""THE DREAM SHOW”",2020-02-19T07:00:02Z,181302,26569,531,68
"NCT DREAM TAKES BANGKOK : NCT DREAM TOUR ""THE DREAM SHOW”",2020-01-24T09:00:01Z,152497,25763,623,1
"NCT DREAM TOUR ""THE DREAM SHOW"" Recap Video",2019-12-30T11:00:00Z,177185,35130,1462,125
2020 SM ARTIST SEASON’S GREETINGS DVD Teaser - NCT DREAM,2019-11-08T10:00:04Z,132173,26237,380,24
NCT DREAM 엔시티 드림 'BOOM' Vertical Video,2019-08-10T03:00:04Z,4669031,453914,9840,205
WE LIKE THAT,2019-07-24T09:00:09Z,776063,140046,4672,20
WE GOT THAT,2019-07-23T09:00:03Z,732809,142546,4622,18
2019 NCT DREAM Back to School Kit – 현장 인터뷰 영상,2019-07-05T09:01:03Z,108549,20025,483,98
2019 NCT DREAM Back to School Kit – 촬영 스케치 영상,2019-07-02T09:00:02Z,109694,25378,633,33
SM 셀러브리티와의 선물 같은 시간 💖 NCT DREAM,2019-06-07T08:00:08Z,420689,72082,1364,510
2019 NCT DREAM SUMMER VACATION KIT DVD Teaser,2019-04-25T09:00:04Z,167814,32785,1062,23
NCT DREAM ‘너와 나 (Beautiful Time)’ Behind of We Go Up,2018-10-09T12:00:00Z,537730,67383,1088,215
[N'-61] Dream VS Dream | JENO VS JAEMIN,2018-09-22T12:00:06Z,156072,16014,301,266
[N'-60] Dream VS Dream | MARK VS HAECHAN,2018-09-20T12:00:01Z,183488,17827,371,297
NCT RECORDING DIARY #5,2018-09-18T11:25:04Z,589928,53936,929,354
[N'-59] Dream VS Dream | JAEMIN VS RENJUN,2018-09-16T08:00:03Z,227834,19492,387,249
[N'-58] Dream VS Dream | JISUNG VS CHENLE,2018-09-12T09:00:12Z,180412,16685,291,295
[N'-57] NCT DREAM ‘We Go Up’ BEHIND THE STAGE (쇼!음악중심),2018-09-11T11:00:00Z,114756,11369,185,214
NCT RECORDING DIARY #4,2018-09-07T11:25:06Z,967556,84256,947,401
NCT RECORDING DIARY #3,2018-08-16T11:25:04Z,299683,26732,614,215
[N'-48] GIVE ME A STRIKE!,2018-08-03T10:00:01Z,295622,31331,397,230
[N'-46] 00+00+00+00=LOVE #2,2018-07-20T10:00:03Z,486083,50445,617,239
[N'-44] 00+00+00+00=LOVE,2018-07-06T12:00:14Z,725703,100783,1271,325
[N'-21] JOY! JOY TO THE WORLD,2017-12-18T09:00:02Z,95908,10344,186,183
[N'-16] 네 맘을 훔칠 Black Suit!,2017-11-14T10:00:05Z,333916,29345,341,171
NCT DREAM_ SUPER JUNIOR 'Black Suit' DANCE COVER,2017-11-14T08:00:04Z,1248535,101948,1247,82
NCT DREAM BOY VIDEO B-CUT #7,2017-11-03T09:00:00Z,59692,5416,80,107
NCT DREAM BOY VIDEO B-CUT #6,2017-11-01T09:00:03Z,57394,7498,162,51
NCT DREAM BOY VIDEO B-CUT #5,2017-10-30T09:00:00Z,39068,4061,63,80
NCT DREAM BOY VIDEO B-CUT #4,2017-10-27T09:00:03Z,37597,4263,57,79
NCT DREAM BOY VIDEO B-CUT #3,2017-10-25T09:00:05Z,38302,4185,62,53
NCT DREAM BOY VIDEO B-CUT #2,2017-10-23T09:00:01Z,40596,4292,80,116
NCT DREAM BOY VIDEO B-CUT #1,2017-10-20T09:00:01Z,41599,4144,42,66
NCT DREAM BOY VIDEO B-CUT Teaser,2017-10-18T09:00:04Z,28564,3754,63,44
NCT DREAM BOY VIDEO EP.12,2017-10-16T08:00:01Z,57099,5997,157,374
NCT DREAM BOY VIDEO EP.11,2017-10-13T09:00:05Z,49166,5266,97,196
NCT DREAM BOY VIDEO EP.10,2017-10-11T09:00:01Z,51051,5283,103,198
NCT DREAM BOY VIDEO EP.09,2017-09-29T09:00:02Z,59986,5704,86,170
NCT DREAM BOY VIDEO EP.08,2017-09-27T09:00:01Z,52617,5331,103,177
NCT DREAM BOY VIDEO EP.07,2017-09-25T09:00:00Z,57544,5979,120,176
NCT DREAM BOY #HAECHAN VIDEO,2017-09-22T09:00:01Z,46467,6124,179,287
NCT DREAM BOY #RENJUN VIDEO,2017-09-20T09:00:07Z,61494,8399,381,150
[N’-3] SO WHAT? WE HOT! WE YOUNG!,2017-09-18T10:00:01Z,102699,12161,155,68
NCT DREAM BOY #JENO VIDEO,2017-09-18T09:00:00Z,54170,6377,132,143
NCT DREAM BOY #MARK VIDEO,2017-09-15T09:00:01Z,51115,5874,133,169
NCT DREAM BOY #CHENLE VIDEO,2017-09-13T09:00:00Z,50901,6465,133,133
NCT DREAM BOY #JISUNG VIDEO,2017-09-11T09:00:02Z,79455,9149,147,150
NCT DREAM_ MY PAGE,2017-09-07T10:00:02Z,122045,17024,356,137
NCT DREAM BOY VIDEO Teaser,2017-09-06T09:00:02Z,54384,8619,139,26
[#4Ket] NCT DREAM_Trigger the fever #JISUNG,2017-08-30T10:00:05Z,63306,5750,78,208
[#4Ket] NCT DREAM_Trigger the fever #JENO,2017-08-30T10:00:04Z,25082,3246,67,208
[#4Ket] NCT DREAM_Trigger the fever #CHENLE,2017-08-30T10:00:03Z,18553,3017,117,208
[#4Ket] NCT DREAM_Trigger the fever #MARK,2017-08-30T10:00:02Z,20002,2734,44,208
[#4Ket] NCT DREAM_Trigger the fever #RENJUN,2017-08-30T10:00:02Z,28915,4191,210,208
[#4Ket] NCT DREAM_Trigger the fever #HAECHAN,2017-08-30T10:00:01Z,23826,3633,66,208
[#4Ket] NCT DREAM_We Young #JENO,2017-08-23T01:00:03Z,19555,3482,75,230
[#4Ket] NCT DREAM_We Young #HAECHAN,2017-08-23T01:00:03Z,20467,3510,76,230
[#4Ket] NCT DREAM_We Young #MARK,2017-08-23T01:00:01Z,20724,3595,62,230
[#4Ket] NCT DREAM_We Young,2017-08-23T01:00:01Z,55308,6271,116,230
[#4Ket] NCT DREAM_We Young #CHENLE,2017-08-23T01:00:01Z,25238,4601,146,230
[#4Ket] NCT DREAM_We Young #JISUNG,2017-08-23T01:00:00Z,49507,8292,168,230
[#4Ket] NCT DREAM_We Young #RENJUN,2017-08-23T01:00:00Z,37305,6387,256,230
